engine,symbol,sl_atr,tp_atr,tp_r,direction,setup,outcome,trade_r
scalping,ADAUSDT,1.0,1.0,1.0,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,1.5,1.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,2.5,2.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,0.5,0.333,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,0.75,0.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,1.0,0.667,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,1.5,1.0,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,2.5,1.667,BUY,bull_continuation,LOSS,-1.0
price_action,ADAUSDT,1.0,0.5,0.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,0.75,0.75,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,1.0,1.0,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,1.5,1.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,2.5,2.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,0.5,0.333,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,0.75,0.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,1.0,0.667,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,1.5,1.0,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,2.5,1.667,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,0.5,0.5,BUY,htf_bull_votes=2,WIN,0.5
price_action,ADAUSDT,1.0,0.75,0.75,BUY,htf_bull_votes=2,WIN,0.75
price_action,ADAUSDT,1.0,1.0,1.0,BUY,htf_bull_votes=2,WIN,1.0
price_action,ADAUSDT,1.0,1.5,1.5,BUY,htf_bull_votes=2,WIN,1.5
price_action,ADAUSDT,1.0,2.5,2.5,BUY,htf_bull_votes=2,WIN,2.5
price_action,ADAUSDT,1.5,0.5,0.333,BUY,htf_bull_votes=2,WIN,0.3333333333333333
price_action,ADAUSDT,1.5,0.75,0.5,BUY,htf_bull_votes=2,WIN,0.5
price_action,ADAUSDT,1.5,1.0,0.667,BUY,htf_bull_votes=2,WIN,0.6666666666666666
price_action,ADAUSDT,1.5,1.5,1.0,BUY,htf_bull_votes=2,WIN,1.0
price_action,ADAUSDT,1.5,2.5,1.667,BUY,htf_bull_votes=2,WIN,1.6666666666666667
price_action,ADAUSDT,1.0,0.5,0.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,0.75,0.75,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,1.0,1.0,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,1.5,1.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,2.5,2.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,0.5,0.333,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,0.75,0.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,1.0,0.667,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,1.5,1.0,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,2.5,1.667,BUY,htf_bull_votes=2,LOSS,-1.0
scalping,ADAUSDT,1.0,0.5,0.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,0.75,0.75,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,1.0,1.0,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,1.5,1.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,2.5,2.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,0.5,0.333,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,0.75,0.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,1.0,0.667,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,1.5,1.0,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,2.5,1.667,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,0.5,0.5,BUY,bull_continuation,WIN,0.5
scalping,ADAUSDT,1.0,0.75,0.75,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,1.0,1.0,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,1.5,1.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,2.5,2.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,0.5,0.333,BUY,bull_continuation,WIN,0.3333333333333333
scalping,ADAUSDT,1.5,0.75,0.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,1.0,0.667,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,1.5,1.0,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,2.5,1.667,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,0.5,0.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,0.75,0.75,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,1.0,1.0,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,1.5,1.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,2.5,2.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,0.5,0.333,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,0.75,0.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,1.0,0.667,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,1.5,1.0,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,2.5,1.667,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,0.5,0.5,BUY,bull_continuation,WIN,0.5
scalping,ADAUSDT,1.0,0.75,0.75,BUY,bull_continuation,WIN,0.75
scalping,ADAUSDT,1.0,1.0,1.0,BUY,bull_continuation,WIN,1.0
scalping,ADAUSDT,1.0,1.5,1.5,BUY,bull_continuation,WIN,1.5
scalping,ADAUSDT,1.0,2.5,2.5,BUY,bull_continuation,WIN,2.5
scalping,ADAUSDT,1.5,0.5,0.333,BUY,bull_continuation,WIN,0.3333333333333333
scalping,ADAUSDT,1.5,0.75,0.5,BUY,bull_continuation,WIN,0.5
scalping,ADAUSDT,1.5,1.0,0.667,BUY,bull_continuation,WIN,0.6666666666666666
scalping,ADAUSDT,1.5,1.5,1.0,BUY,bull_continuation,WIN,1.0
scalping,ADAUSDT,1.5,2.5,1.667,BUY,bull_continuation,WIN,1.6666666666666667
price_action,ADAUSDT,1.0,0.5,0.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,0.75,0.75,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,1.0,1.0,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,1.5,1.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,2.5,2.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,0.5,0.333,BUY,htf_bull_votes=2,WIN,0.3333333333333333
price_action,ADAUSDT,1.5,0.75,0.5,BUY,htf_bull_votes=2,WIN,0.5
price_action,ADAUSDT,1.5,1.0,0.667,BUY,htf_bull_votes=2,WIN,0.6666666666666666
price_action,ADAUSDT,1.5,1.5,1.0,BUY,htf_bull_votes=2,WIN,1.0
price_action,ADAUSDT,1.5,2.5,1.667,BUY,htf_bull_votes=2,WIN,1.6666666666666667
scalping,ADAUSDT,1.0,0.5,0.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,0.75,0.75,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,1.0,1.0,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,1.5,1.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,2.5,2.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,0.5,0.333,BUY,bull_continuation,WIN,0.3333333333333333
scalping,ADAUSDT,1.5,0.75,0.5,BUY,bull_continuation,WIN,0.5
scalping,ADAUSDT,1.5,1.0,0.667,BUY,bull_continuation,WIN,0.6666666666666666
scalping,ADAUSDT,1.5,1.5,1.0,BUY,bull_continuation,WIN,1.0
scalping,ADAUSDT,1.5,2.5,1.667,BUY,bull_continuation,WIN,1.6666666666666667
price_action,ADAUSDT,1.0,0.5,0.5,BUY,htf_bull_votes=2,WIN,0.5
price_action,ADAUSDT,1.0,0.75,0.75,BUY,htf_bull_votes=2,WIN,0.75
price_action,ADAUSDT,1.0,1.0,1.0,BUY,htf_bull_votes=2,WIN,1.0
price_action,ADAUSDT,1.0,1.5,1.5,BUY,htf_bull_votes=2,WIN,1.5
price_action,ADAUSDT,1.0,2.5,2.5,BUY,htf_bull_votes=2,WIN,2.5
price_action,ADAUSDT,1.5,0.5,0.333,BUY,htf_bull_votes=2,WIN,0.3333333333333333
price_action,ADAUSDT,1.5,0.75,0.5,BUY,htf_bull_votes=2,WIN,0.5
price_action,ADAUSDT,1.5,1.0,0.667,BUY,htf_bull_votes=2,WIN,0.6666666666666666
price_action,ADAUSDT,1.5,1.5,1.0,BUY,htf_bull_votes=2,WIN,1.0
price_action,ADAUSDT,1.5,2.5,1.667,BUY,htf_bull_votes=2,WIN,1.6666666666666667
scalping,ADAUSDT,1.0,0.5,0.5,BUY,bull_continuation,WIN,0.5
scalping,ADAUSDT,1.0,0.75,0.75,BUY,bull_continuation,WIN,0.75
scalping,ADAUSDT,1.0,1.0,1.0,BUY,bull_continuation,WIN,1.0
scalping,ADAUSDT,1.0,1.5,1.5,BUY,bull_continuation,WIN,1.5
scalping,ADAUSDT,1.0,2.5,2.5,BUY,bull_continuation,WIN,2.5
scalping,ADAUSDT,1.5,0.5,0.333,BUY,bull_continuation,WIN,0.3333333333333333
scalping,ADAUSDT,1.5,0.75,0.5,BUY,bull_continuation,WIN,0.5
scalping,ADAUSDT,1.5,1.0,0.667,BUY,bull_continuation,WIN,0.6666666666666666
scalping,ADAUSDT,1.5,1.5,1.0,BUY,bull_continuation,WIN,1.0
scalping,ADAUSDT,1.5,2.5,1.667,BUY,bull_continuation,WIN,1.6666666666666667
price_action,ADAUSDT,1.0,0.5,0.5,BUY,htf_bull_votes=2,WIN,0.5
price_action,ADAUSDT,1.0,0.75,0.75,BUY,htf_bull_votes=2,WIN,0.75
price_action,ADAUSDT,1.0,1.0,1.0,BUY,htf_bull_votes=2,WIN,1.0
price_action,ADAUSDT,1.0,1.5,1.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,2.5,2.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,0.5,0.333,BUY,htf_bull_votes=2,WIN,0.3333333333333333
price_action,ADAUSDT,1.5,0.75,0.5,BUY,htf_bull_votes=2,WIN,0.5
price_action,ADAUSDT,1.5,1.0,0.667,BUY,htf_bull_votes=2,WIN,0.6666666666666666
price_action,ADAUSDT,1.5,1.5,1.0,BUY,htf_bull_votes=2,WIN,1.0
price_action,ADAUSDT,1.5,2.5,1.667,BUY,htf_bull_votes=2,TIMEOUT,0.0
scalping,ADAUSDT,1.0,0.5,0.5,BUY,bull_continuation,WIN,0.5
scalping,ADAUSDT,1.0,0.75,0.75,BUY,bull_continuation,WIN,0.75
scalping,ADAUSDT,1.0,1.0,1.0,BUY,bull_continuation,WIN,1.0
scalping,ADAUSDT,1.0,1.5,1.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,2.5,2.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,0.5,0.333,BUY,bull_continuation,WIN,0.3333333333333333
scalping,ADAUSDT,1.5,0.75,0.5,BUY,bull_continuation,WIN,0.5
scalping,ADAUSDT,1.5,1.0,0.667,BUY,bull_continuation,WIN,0.6666666666666666
scalping,ADAUSDT,1.5,1.5,1.0,BUY,bull_continuation,WIN,1.0
scalping,ADAUSDT,1.5,2.5,1.667,BUY,bull_continuation,TIMEOUT,0.0
price_action,ADAUSDT,1.0,0.5,0.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,0.75,0.75,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,1.0,1.0,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,1.5,1.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,2.5,2.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,0.5,0.333,BUY,htf_bull_votes=2,WIN,0.3333333333333333
price_action,ADAUSDT,1.5,0.75,0.5,BUY,htf_bull_votes=2,WIN,0.5
price_action,ADAUSDT,1.5,1.0,0.667,BUY,htf_bull_votes=2,WIN,0.6666666666666666
price_action,ADAUSDT,1.5,1.5,1.0,BUY,htf_bull_votes=2,WIN,1.0
price_action,ADAUSDT,1.5,2.5,1.667,BUY,htf_bull_votes=2,TIMEOUT,0.0
scalping,ADAUSDT,1.0,0.5,0.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,0.75,0.75,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,1.0,1.0,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,1.5,1.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,2.5,2.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,0.5,0.333,BUY,bull_continuation,WIN,0.3333333333333333
scalping,ADAUSDT,1.5,0.75,0.5,BUY,bull_continuation,WIN,0.5
scalping,ADAUSDT,1.5,1.0,0.667,BUY,bull_continuation,WIN,0.6666666666666666
scalping,ADAUSDT,1.5,1.5,1.0,BUY,bull_continuation,WIN,1.0
scalping,ADAUSDT,1.5,2.5,1.667,BUY,bull_continuation,TIMEOUT,0.0
scalping,ADAUSDT,1.0,0.5,0.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,0.75,0.75,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,1.0,1.0,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,1.5,1.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,2.5,2.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,0.5,0.333,BUY,bull_continuation,WIN,0.3333333333333333
scalping,ADAUSDT,1.5,0.75,0.5,BUY,bull_continuation,WIN,0.5
scalping,ADAUSDT,1.5,1.0,0.667,BUY,bull_continuation,WIN,0.6666666666666666
scalping,ADAUSDT,1.5,1.5,1.0,BUY,bull_continuation,WIN,1.0
scalping,ADAUSDT,1.5,2.5,1.667,BUY,bull_continuation,WIN,1.6666666666666667
scalping,ADAUSDT,1.0,0.5,0.5,BUY,bull_continuation,WIN,0.5
scalping,ADAUSDT,1.0,0.75,0.75,BUY,bull_continuation,WIN,0.75
scalping,ADAUSDT,1.0,1.0,1.0,BUY,bull_continuation,WIN,1.0
scalping,ADAUSDT,1.0,1.5,1.5,BUY,bull_continuation,WIN,1.5
scalping,ADAUSDT,1.0,2.5,2.5,BUY,bull_continuation,WIN,2.5
scalping,ADAUSDT,1.5,0.5,0.333,BUY,bull_continuation,WIN,0.3333333333333333
scalping,ADAUSDT,1.5,0.75,0.5,BUY,bull_continuation,WIN,0.5
scalping,ADAUSDT,1.5,1.0,0.667,BUY,bull_continuation,WIN,0.6666666666666666
scalping,ADAUSDT,1.5,1.5,1.0,BUY,bull_continuation,WIN,1.0
scalping,ADAUSDT,1.5,2.5,1.667,BUY,bull_continuation,WIN,1.6666666666666667
scalping,ADAUSDT,1.0,0.5,0.5,BUY,bull_continuation,WIN,0.5
scalping,ADAUSDT,1.0,0.75,0.75,BUY,bull_continuation,WIN,0.75
scalping,ADAUSDT,1.0,1.0,1.0,BUY,bull_continuation,WIN,1.0
scalping,ADAUSDT,1.0,1.5,1.5,BUY,bull_continuation,WIN,1.5
scalping,ADAUSDT,1.0,2.5,2.5,BUY,bull_continuation,WIN,2.5
scalping,ADAUSDT,1.5,0.5,0.333,BUY,bull_continuation,WIN,0.3333333333333333
scalping,ADAUSDT,1.5,0.75,0.5,BUY,bull_continuation,WIN,0.5
scalping,ADAUSDT,1.5,1.0,0.667,BUY,bull_continuation,WIN,0.6666666666666666
scalping,ADAUSDT,1.5,1.5,1.0,BUY,bull_continuation,WIN,1.0
scalping,ADAUSDT,1.5,2.5,1.667,BUY,bull_continuation,WIN,1.6666666666666667
scalping,ADAUSDT,1.0,0.5,0.5,BUY,pullback_continuation_bull,WIN,0.5
scalping,ADAUSDT,1.0,0.75,0.75,BUY,pullback_continuation_bull,WIN,0.75
scalping,ADAUSDT,1.0,1.0,1.0,BUY,pullback_continuation_bull,WIN,1.0
scalping,ADAUSDT,1.0,1.5,1.5,BUY,pullback_continuation_bull,WIN,1.5
scalping,ADAUSDT,1.0,2.5,2.5,BUY,pullback_continuation_bull,WIN,2.5
scalping,ADAUSDT,1.5,0.5,0.333,BUY,pullback_continuation_bull,WIN,0.3333333333333333
scalping,ADAUSDT,1.5,0.75,0.5,BUY,pullback_continuation_bull,WIN,0.5
scalping,ADAUSDT,1.5,1.0,0.667,BUY,pullback_continuation_bull,WIN,0.6666666666666666
scalping,ADAUSDT,1.5,1.5,1.0,BUY,pullback_continuation_bull,WIN,1.0
scalping,ADAUSDT,1.5,2.5,1.667,BUY,pullback_continuation_bull,WIN,1.6666666666666667
price_action,ADAUSDT,1.0,0.5,0.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,0.75,0.75,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,1.0,1.0,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,1.5,1.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,2.5,2.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,0.5,0.333,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,0.75,0.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,1.0,0.667,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,1.5,1.0,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,2.5,1.667,BUY,htf_bull_votes=2,LOSS,-1.0
scalping,ADAUSDT,1.0,0.5,0.5,BUY,bull_momentum_burst,LOSS,-1.0
scalping,ADAUSDT,1.0,0.75,0.75,BUY,bull_momentum_burst,LOSS,-1.0
scalping,ADAUSDT,1.0,1.0,1.0,BUY,bull_momentum_burst,LOSS,-1.0
scalping,ADAUSDT,1.0,1.5,1.5,BUY,bull_momentum_burst,LOSS,-1.0
scalping,ADAUSDT,1.0,2.5,2.5,BUY,bull_momentum_burst,LOSS,-1.0
scalping,ADAUSDT,1.5,0.5,0.333,BUY,bull_momentum_burst,LOSS,-1.0
scalping,ADAUSDT,1.5,0.75,0.5,BUY,bull_momentum_burst,LOSS,-1.0
scalping,ADAUSDT,1.5,1.0,0.667,BUY,bull_momentum_burst,LOSS,-1.0
scalping,ADAUSDT,1.5,1.5,1.0,BUY,bull_momentum_burst,LOSS,-1.0
scalping,ADAUSDT,1.5,2.5,1.667,BUY,bull_momentum_burst,LOSS,-1.0
price_action,ADAUSDT,1.0,0.5,0.5,BUY,htf_bull_votes=2,WIN,0.5
price_action,ADAUSDT,1.0,0.75,0.75,BUY,htf_bull_votes=2,WIN,0.75
price_action,ADAUSDT,1.0,1.0,1.0,BUY,htf_bull_votes=2,WIN,1.0
price_action,ADAUSDT,1.0,1.5,1.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,2.5,2.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,0.5,0.333,BUY,htf_bull_votes=2,WIN,0.3333333333333333
price_action,ADAUSDT,1.5,0.75,0.5,BUY,htf_bull_votes=2,WIN,0.5
price_action,ADAUSDT,1.5,1.0,0.667,BUY,htf_bull_votes=2,WIN,0.6666666666666666
price_action,ADAUSDT,1.5,1.5,1.0,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,2.5,1.667,BUY,htf_bull_votes=2,LOSS,-1.0
scalping,ADAUSDT,1.0,0.5,0.5,BUY,bull_continuation,WIN,0.5
scalping,ADAUSDT,1.0,0.75,0.75,BUY,bull_continuation,WIN,0.75
scalping,ADAUSDT,1.0,1.0,1.0,BUY,bull_continuation,WIN,1.0
scalping,ADAUSDT,1.0,1.5,1.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.0,2.5,2.5,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,0.5,0.333,BUY,bull_continuation,WIN,0.3333333333333333
scalping,ADAUSDT,1.5,0.75,0.5,BUY,bull_continuation,WIN,0.5
scalping,ADAUSDT,1.5,1.0,0.667,BUY,bull_continuation,WIN,0.6666666666666666
scalping,ADAUSDT,1.5,1.5,1.0,BUY,bull_continuation,LOSS,-1.0
scalping,ADAUSDT,1.5,2.5,1.667,BUY,bull_continuation,LOSS,-1.0
price_action,ADAUSDT,1.0,0.5,0.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,0.75,0.75,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,1.0,1.0,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,1.5,1.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,2.5,2.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,0.5,0.333,BUY,htf_bull_votes=2,WIN,0.3333333333333333
price_action,ADAUSDT,1.5,0.75,0.5,BUY,htf_bull_votes=2,WIN,0.5
price_action,ADAUSDT,1.5,1.0,0.667,BUY,htf_bull_votes=2,WIN,0.6666666666666666
price_action,ADAUSDT,1.5,1.5,1.0,BUY,htf_bull_votes=2,WIN,1.0
price_action,ADAUSDT,1.5,2.5,1.667,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,0.5,0.5,BUY,htf_bull_votes=2,WIN,0.5
price_action,ADAUSDT,1.0,0.75,0.75,BUY,htf_bull_votes=2,WIN,0.75
price_action,ADAUSDT,1.0,1.0,1.0,BUY,htf_bull_votes=2,WIN,1.0
price_action,ADAUSDT,1.0,1.5,1.5,BUY,htf_bull_votes=2,WIN,1.5
price_action,ADAUSDT,1.0,2.5,2.5,BUY,htf_bull_votes=2,WIN,2.5
price_action,ADAUSDT,1.5,0.5,0.333,BUY,htf_bull_votes=2,WIN,0.3333333333333333
price_action,ADAUSDT,1.5,0.75,0.5,BUY,htf_bull_votes=2,WIN,0.5
price_action,ADAUSDT,1.5,1.0,0.667,BUY,htf_bull_votes=2,WIN,0.6666666666666666
price_action,ADAUSDT,1.5,1.5,1.0,BUY,htf_bull_votes=2,WIN,1.0
price_action,ADAUSDT,1.5,2.5,1.667,BUY,htf_bull_votes=2,WIN,1.6666666666666667
price_action,ADAUSDT,1.0,0.5,0.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,0.75,0.75,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,1.0,1.0,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,1.5,1.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,2.5,2.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,0.5,0.333,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,0.75,0.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,1.0,0.667,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,1.5,1.0,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,2.5,1.667,BUY,htf_bull_votes=2,LOSS,-1.0
scalping,ADAUSDT,1.0,0.5,0.5,BUY,pullback_continuation_bull,WIN,0.5
scalping,ADAUSDT,1.0,0.75,0.75,BUY,pullback_continuation_bull,WIN,0.75
scalping,ADAUSDT,1.0,1.0,1.0,BUY,pullback_continuation_bull,WIN,1.0
scalping,ADAUSDT,1.0,1.5,1.5,BUY,pullback_continuation_bull,WIN,1.5
scalping,ADAUSDT,1.0,2.5,2.5,BUY,pullback_continuation_bull,WIN,2.5
scalping,ADAUSDT,1.5,0.5,0.333,BUY,pullback_continuation_bull,WIN,0.3333333333333333
scalping,ADAUSDT,1.5,0.75,0.5,BUY,pullback_continuation_bull,WIN,0.5
scalping,ADAUSDT,1.5,1.0,0.667,BUY,pullback_continuation_bull,WIN,0.6666666666666666
scalping,ADAUSDT,1.5,1.5,1.0,BUY,pullback_continuation_bull,WIN,1.0
scalping,ADAUSDT,1.5,2.5,1.667,BUY,pullback_continuation_bull,WIN,1.6666666666666667
scalping,ADAUSDT,1.0,0.5,0.5,BUY,pullback_continuation_bull,WIN,0.5
scalping,ADAUSDT,1.0,0.75,0.75,BUY,pullback_continuation_bull,WIN,0.75
scalping,ADAUSDT,1.0,1.0,1.0,BUY,pullback_continuation_bull,WIN,1.0
scalping,ADAUSDT,1.0,1.5,1.5,BUY,pullback_continuation_bull,WIN,1.5
scalping,ADAUSDT,1.0,2.5,2.5,BUY,pullback_continuation_bull,WIN,2.5
scalping,ADAUSDT,1.5,0.5,0.333,BUY,pullback_continuation_bull,WIN,0.3333333333333333
scalping,ADAUSDT,1.5,0.75,0.5,BUY,pullback_continuation_bull,WIN,0.5
scalping,ADAUSDT,1.5,1.0,0.667,BUY,pullback_continuation_bull,WIN,0.6666666666666666
scalping,ADAUSDT,1.5,1.5,1.0,BUY,pullback_continuation_bull,WIN,1.0
scalping,ADAUSDT,1.5,2.5,1.667,BUY,pullback_continuation_bull,WIN,1.6666666666666667
price_action,ADAUSDT,1.0,0.5,0.5,BUY,htf_bull_votes=2,WIN,0.5
price_action,ADAUSDT,1.0,0.75,0.75,BUY,htf_bull_votes=2,WIN,0.75
price_action,ADAUSDT,1.0,1.0,1.0,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,1.5,1.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.0,2.5,2.5,BUY,htf_bull_votes=2,LOSS,-1.0
price_action,ADAUSDT,1.5,0.5,0.333,BUY,htf_bull_votes=2,WIN,0.3333333333333333
price_action,ADAUSDT,1.5,0.75,0.5,BUY,htf_bull_votes=2,WIN,0.5
price_action,ADAUSDT,1.5,1.0,0.667,BUY,htf_bull_votes=2,LOSS,-1.0
